用户5355015177,20170914,0,0,0,我免费围观了 @郑力行 的回答，问题价值 34.00 元，快来一起免费围观~ 微博问答:郑工，我是皮肤屏障受损的敏感混合痘肌，之前试了Olay小白瓶和MARTI DERM，结果脸上痘痘更严重了，一直泛红和冒红痘。前几天开始尝试精简护肤，白天清水洗完擦个理肤泉的特 ​​​
用户5355015177,20170817,3767,2039,1450,#丁香医生活小助手# 近日，网传“江苏刘老师”儿童性侵视频曝光，西边的风被指恋童癖网站 开设者：我拍的是儿童教育片。关于恋童癖，这些人群仍然在法律空白间游走，丁香医生有话想说…丁香医生的秒拍视频（使用#秒拍#录制，免流量看热门短视频！） ​​​
用户5355015177,20170723,205,1051,48,【读书·推荐11个电子书网站】1.鸠摩搜书：http://t.cn/RGOhPbJ；2.书格：http://t.cn/R7nGV2O；3.中国国家数字图书馆：http://t.cn/RyuOu8F；4.国学导航：http://t.cn/he8mPJ；5.好读：http://t.cn/Siswrx；6.Library Genesis：http://t.cn/aK72BZ；7.Free Book Spot：http://t.cn/zW8Nxl3； ​​​ 全文
用户5355015177,20170516,65,200,44,一天不要吃太多鸡蛋！无线 WiFi 很危险！睡觉洗头发不擦干不好！人人都该知道的 30 条养生小秘诀！不看就是亏了！[笑cry]@丁香医生 ​​​
用户5355015177,20161024,43,62,3,【围巾的9种系法】天气这么寒冷，是时候学习怎么系围巾了[摊手] ​​​
用户5355015177,20160929,165,293,2,教大家一个DIY桃心球折纸教程，手工党赶快get√ ！没事的时候，折一些放在家里一级棒！[赞] ​​​
用户5355015177,20160917,5685,37969,362,实用的Excel技巧，别人1个小时的工作量，你学会了29秒就搞定，需要的小伙伴速度收走！ 实用的Excel技巧，别人1个小时的工作量，你学会了29秒就搞定 ​​​
用户5355015177,20160916,125,138,1,美式发音元音发音详解part2，包括嘴型和发音讲解以及句子跟读。看完讲解可以直接跟读视频里的句子进行练习。非常实用，值得收藏反复练习！秒拍视频 ​​​
用户5355015177,20160914,63,106,2,【熟练运用WORD文档的小技巧】很实用，收藏了吧~ ​​​
用户5355015177,20160914,163,928,5,简单时尚的鱼骨编发盘发扎头发教程视频。编发盘发教程埃文的秒拍视频 [doge] 喜欢请关注@教您弄头发 ​​​
用户5355015177,20160914,108,310,7,8种腰带穿搭方法，不仅仅是美而已，胸以下还全是腿！秒拍视频 ​​​
用户5355015177,20160914,243,523,2,很火的几种围巾的新系法，时尚简洁又大方[来]是时候学习了，后面肯定用得上[来] http://t.cn/RcJhboH ​​​
用户5355015177,20160907,172,388,12,【番茄疙瘩汤】绝对的暖身营养早餐首选之一，宝宝喜欢[色][色] ​​​
用户5355015177,20160907,150,2932,29,【老干妈烧豆腐】10分钟下饭菜，好吃到没朋友！ #美食# ​​​
用户5355015177,20160907,246,1570,41,【9道最受欢迎素菜】生活中必不可少的9道素菜  健康 营养 无负担，简单易做，赶紧马了动起手来！[馋嘴][馋嘴] ​​​
用户5355015177,20160828,111,292,8,【如何种柠檬】气味芬芳，自己种一盆吧~get！ ​​​
外星人的草根,20170720,0,0,0,我正在收听《BBC News》节目，你也来听听看！ 应用详情 ​​​
外星人的草根,20170526,142,331,129,#转发抽奖# 转发艾特两位好友送现金红包77元 《洛书》 苍帝起，青云扶日； 赤帝起，赤云扶日摄影：司南模特：@阿妍纸 同行：@_姬小妖_ @莲生初六 @饭fan饭Fanshawe @洪瑾之 @溪木若颖 @机智的宝宝薰 汉服：@司南阁汉服 ​​​
外星人的草根,20170303,0,0,0,#周扬青的红包#红包不停，好运连连！d(≧▽≦*d)我刚刚抢到了周扬青 和@桃谜藤井原微整形 联手发出的现金红包！小心脏激动得扑通扑通哒~新的一年跟我一起抢红包吧！周扬青 的红包 ​​​
外星人的草根,20170303,1796,795,87,手机拍摄小技巧，如何留白照片和排版 还有拼图软件都有在里面讲喔 希望大家看完都能拍好看的照片！ ​​​​
外星人的草根,20170217,0,0,0,#微博运动的红包#boom boom boom！我在@微博运动 的红包中抽到了“微博运动财神卡”！2017年的小惊喜！也许你的惊喜更大哦~微博运动 的红包 ​​​
外星人的草根,20170217,0,0,0,#许魏洲的红包#Boomshakalaka！我在许魏洲ZZ 的红包中抽到了@众筹吧 提供的“众筹现金券”，2017年的小惊喜！也许你的惊喜更大哦~许魏洲ZZ 的红包 ​​​
外星人的草根,20170217,0,0,0,#小野妹子学吐槽的红包#Boomshakalaka！我在小野妹子学吐槽 的红包中抽到了@让红包飞 提供的“白羊座财神卡”，2017年的小惊喜！也许你的惊喜更大哦~小野妹子学吐槽 的红包 ​​​
外星人的草根,20170217,0,0,0,#杜海涛的红包#Boomshakalaka！我在杜海涛 的红包中抽到了@让红包飞 提供的“白羊座财神卡”，2017年的小惊喜！也许你的惊喜更大哦~杜海涛 的红包 ​​​
外星人的草根,20170217,0,0,0,#韩庚的红包#红包不停，好运连连！d(≧▽≦*d)我刚刚抢到了韩庚 和@送券天使米儿 联手发出的现金红包！小心脏激动得扑通扑通哒~新的一年跟我一起抢红包吧！韩庚 的红包 ​​​
外星人的草根,20170217,0,0,0,#谢娜的红包#Boomshakalaka！我在谢娜 的红包中抽到了@让红包飞 提供的“巨蟹座财神卡”，2017年的小惊喜！也许你的惊喜更大哦~谢娜 的红包 ​​​
外星人的草根,20170217,0,0,0,#陈赫的红包#Boomshakalaka！我在陈赫 的红包中抽到了@微博会员 提供的“1G流量包”，2017年的小惊喜！也许你的惊喜更大哦~陈赫 的红包 ​​​
外星人的草根,20170217,0,0,0,#许魏洲的红包#Boomshakalaka！我在许魏洲ZZ 的红包中抽到了@让红包飞 提供的“巨蟹座财神卡”，2017年的小惊喜！也许你的惊喜更大哦~许魏洲ZZ 的红包 ​​​
外星人的草根,20170210,0,0,0,#百度手机助手#哟！2017伊始运气不错哦！我抽中了@百度手机助手 的现金红包，你也快一起来比比谁的红包更大吧~百度手机助手 的红包 ​​​
外星人的草根,20170210,0,0,0,#狐狸美美的红包#Boomshakalaka！我在狐狸美美 的红包中抽到了@微博会员 提供的“50元会员红包”，2017年的小惊喜！也许你的惊喜更大哦~狐狸美美 的红包 ​​​
外星人的草根,20170210,0,0,0,#郭俊峰V的红包#Boomshakalaka！我在郭俊峰V 的红包中抽到了@聚美陈欧 提供的“聚美百元礼包”，2017年的小惊喜！也许你的惊喜更大哦~郭俊峰V 的红包 ​​​
外星人的草根,20170210,0,0,0,#省钱小白的红包#Boomshakalaka！我在省钱小白 的红包中抽到了@众筹吧 提供的“众筹现金券”，2017年的小惊喜！也许你的惊喜更大哦~省钱小白 的红包 ​​​
外星人的草根,20170210,0,0,0,#省钱小白的红包#Boomshakalaka！我在省钱小白 的红包中抽到了@让红包飞 提供的“限量版财神卡-更”，2017年的小惊喜！也许你的惊喜更大哦~省钱小白 的红包 ​​​
外星人的草根,20170210,0,0,0,#靠脸吃饭的徐大王的红包#Boomshakalaka！我在靠脸吃饭的徐大王 的红包中抽到了@让红包飞 提供的“限量版财神卡-要”，2017年的小惊喜！也许你的惊喜更大哦~靠脸吃饭的徐大王 的红包 ​​​
外星人的草根,20170210,0,0,0,#迪克牛仔的红包#Boomshakalaka！我在迪克牛仔 的红包中抽到了@理财平台 提供的“188元理财大礼包”，2017年的小惊喜！也许你的惊喜更大哦~迪克牛仔 的红包 ​​​
外星人的草根,20161112,0,0,0,我在微博买了《比利·林恩的中场战事》的电影票，省了28元。 比利·林恩的中场战事 ​​​
外星人的草根,20160327,0,0,0,今天我的「微博等级」又升一级，记录一下我在微博的成就微博等级，升等级享好礼 ​​​
外星人的草根,20160327,0,0,0,今天我的「微博等级」又升一级，记录一下我在微博的成就微博等级，升等级享好礼 ​​​
外星人的草根,20160106,0,0,0,我刚刚在#微博等级专享礼#中领取了由@微博会员 提供的“7天会员体验”专享礼包[发红包]新等级华丽变身，iPhone6、拍立得、大牌明星签名礼、综艺门票、百万现金券…..人人升级有福利，让你任性让你high！[噢耶]快去领取你的等级专享礼吧微博等级，升等级享好礼 ​​​
逆光夏花花,20171021,0,0,0,老师@没有我找不到的电子书  有费孝通的《乡土中国》吗？谢谢[鲜花] ​​​
逆光夏花花,20171021,0,0,0,我真的是个高冷的人啊[二哈] ​​​
逆光夏花花,20171019,614,149,24,像你这个年纪 要先谈学业和梦想 再去触碰爱情与生活 ​​​​
逆光夏花花,20171007,1,0,0,#冒个泡# 为了拍出大家满意的照片，我们也是蛮拼的[笑cry] ​​​
逆光夏花花,20171005,0,0,0,♫我正在收听这首单曲：张惠妹-解脱♫ 嗯嗯，真正的解脱[拜拜] 解脱 ​​​
逆光夏花花,20171003,1376,178,58,宠女生的最佳方式，望转发周知[摊手] ​​​​
逆光夏花花,20171003,538,197,53,#小趣关事#  张雪峰老师说：娱乐圈太污....看完笑破肚子[哈哈][哈哈] 上饶趣事汇的秒拍视频 ​​​
逆光夏花花,20171002,0,0,0,从未见过如此厚颜无耻之人[微笑] 上饶·上泸镇 ​​​
逆光夏花花,20170928,7901,548,2180,#功必扬#  原来来长沙录@快乐大本营 啊！！好开心！很荣幸认识各位老师，我跟即将满19岁的@小萨超人 玩得很开心[可爱] （你肯定不喜欢那张照片[笑而不语]）期待10月7号那期哦[doge][doge] ～ 再也不是18线网红了，yes！ ​​​
逆光夏花花,20170926,197,175,172,[兔子] FuckYep的微博视频 ​​​
逆光夏花花,20170923,1,0,0,#你好老铁# 作业作业真的很多，然而写不出教案的我只能玩了一天手机（盗用了一张同学的图片以表我真的在学习啊[嘘]） 金华·浙江师范大学 ​​​
逆光夏花花,20170920,7071,44621,9828,转发这条锦鲤，保佑你秀发浓密不秃顶！ ​​​
逆光夏花花,20170919,0,0,0,短短一个星期，感觉自己的三观被重塑了，自己还没“长大”吧，这个世界远比我了解的要复杂，有个老师说历史就是老奸巨猾的，你自己都不老奸巨猾，怎么学的好历史。嗯，鲁迅先生说，什么是善良，就是把所有的丑陋包装起来，什么是丑陋，就是把善良打开给世人看！ 金华·浙江师范大学 ​​​
逆光夏花花,20170715,502,136,21,虽然没有让人羡慕的爱情但是我有让我值得自豪的友情 致闺蜜 ​​​​
逆光夏花花,20170712,0,0,0,近期合集 晋中·太原师范学院新校区 ​​​
逆光夏花花,20170705,0,0,0,喂蚊子…… 上饶·灵溪镇 ​​​
逆光夏花花,20170703,1,0,0,人心哪是那么容易就能明白的（最后一次来定个位吧） 晋中·大学城 ​​​
逆光夏花花,20170628,9,1,0,#太师爱分享# 技术贴：看小学生教你如何一秒内哄女朋友并鉴婊小学生看世界的秒拍视频 ​​​（@小学生看世界） 晋中·太原师范学院 ​​​
逆光夏花花,20170626,2136,1214,542,【诗人余秀华：我觉得最美好的事情，是离婚】“离婚，是因为我有钱了...我不要这种虚伪！”成名后，女诗人@余秀华 选择离婚，送给前夫一套房，她说：“我们没有亲情，是敌人。”是活给别人看，还是为了自己活，在她看来，外界的非议和自己对幸福的追求，是无法相比的。（via@梨视频 ） ​​​ 全文
逆光夏花花,20170626,9402,6036,3012,#漫画# 为什么要cos这个[允悲] 哈哈哈哈哈哈狂魔乱舞…笑傻！！！ ​​​​
逆光夏花花,20170621,224,115,1,♡         你可以勉强穿一件你不喜欢的衣服                  勉强交个你不喜欢的朋友                    可感情是一辈子的事情                    得需要自己舒服才可以 ​​​
逆光夏花花,20170615,0,0,0,真累！并没有走多少路，只是感觉脑子一直转个不停，想到一些事，感觉所有的人都在叫嚣着，既不勇敢，又不甘心！ ​​​
逆光夏花花,20170613,0,0,0,真的勇士敢于直面自己作的死 http://t.cn/R6nDTD6 ​​​
逆光夏花花,20170521,0,0,0,分享图片 ​​​
逆光夏花花,20170411,1,0,0,#Hi四月#人无远虑，必有近忧 ​​​
逆光夏花花,20170403,2,0,0,我们还年轻，长长的人生还可以受一点风浪！[口罩] ​​​
逆光夏花花,20170227,0,0,0,最后一次来了吧，然而已物是人非了，是我们改变了，还是时间改变了我们… 晋中·大学城 ​​​
逆光夏花花,20170218,1035,1376,68,#学习好煮艺#【微波炉版奥尔良鸡翅】[爱你]做法非常简单，不用开火，也不需烤箱，只要微波炉十分钟就能完成，而且味道还非常好，千万不要错过这个简单又方便的美味哦[太开心] ​​​
逆光夏花花,20170218,6257,1370865,2281,@唐嫣 未央[污][污][污][笑cry][笑cry][笑cry] http://t.cn/RJj8LNk ​​​
逆光夏花花,20170208,0,0,0,不劳而获的感觉真的好吗？ 上饶·上饶县 ​​​
逆光夏花花,20170107,0,0,0,完了，晚上得做噩梦了[二哈] 上饶·上饶县 ​​​
逆光夏花花,20161221,26933,10547,3978,周末到了，你们去看电影#罗曼蒂克消亡史# 吧！我会在剧组好好干活，静静地等你们的观后感[微笑][微笑][微笑] ​​​
逆光夏花花,20161217,283,65,159,#四六级#考前最后提醒！【四六级考试答题卡注意事项】下图中的答题卡是旧版答题卡，新版答题卡样式暂 无。除听力题型之外，其余题型没有改动，所以答题卡的注意事项还是需要了解一下的，畅读版：http://t.cn/R5o79mF （cr.新东方四六级考试） ​​​
逆光夏花花,20161215,2278,3812,731,周六要考四六级的孩纸，准备得肿么样了？转发本微博，道长护法，四六级必过！[祈祷] ​​​
逆光夏花花,20161208,356,28,268,考研也能虐狗，你比她聪明，比她勤奋，你有她这样的后盾嘛[泪][泪][泪][泪][泪][泪]没有征得同意就发出来了，应该看不到具体id吧。太有意义了。 ​​​
逆光夏花花,20161128,9,17,71,最后四套卷活动开奖啦，恭喜以下中奖的小伙伴，请于12月1日前私信姓名地址电话具体科目，一定记得要写清楚具体科目，如英语一/英语二。没有中奖的请点击：英一【现货】2017考研英语 考研英语一最后4套卷 王江涛唐静唐迟王晟 英语一 终极预测4套卷 最 ，英二全新正版 2017考研英语 考研英语二最后4套卷 王江涛 唐静 唐迟 王晟 英语二 终极预测4套卷 ，政治 【预售】2017考研政治 阮晔 考研政治最后4套卷 2017阮晔考研政治系列丛书 可搭石磊35分 32 数一【正版现货】2017张宇考研数学最后4套卷（数学一）张宇 宇哥4套卷数一张宇数学套卷4套卷数 ，数二【正版现货】2017张宇考研数学最后4套卷（数学二）宇哥考研 张宇4套卷 数学4套卷 2017考研 ，数三 ​​​ 全文
逆光夏花花,20161124,52,671,255,"#考研# 距离考研还有30天，备战的你需要来自考场的真实刺激——【最后四套卷】。英一【现货】2017考研英语 考研英语一最后4套卷 王江涛唐静唐迟王晟 英语一 终极预测4套卷 最 ,英二全新正版 2017考研英语 考研英语二最后4套卷 王江涛 唐静 唐迟 王晟 英语二 终极预测4套卷 ,政治【预售】2017考研政治 阮晔 考研政治最后4套卷 2017阮晔考研政治系列丛书 可搭石磊35分 32 ,数一【正版现货】2017张宇考研数学最后4套卷（数学一）张宇 宇哥4套卷数一张宇数学套卷4套卷数，数二【正版现货】2017张宇考研数学最后4套卷（数学二）宇哥考研 张宇4套卷 数学4套卷 2017考研，数三【正版现货】2017张宇考研数学最后4套卷（数学三）宇哥考研 张宇4套卷 数学4套卷 2017张宇 。关注并转发微博，聊聊你的冲刺感想，送90本，28日公布。 ​​​"
逆光夏花花,20161122,2,1,0,厉害了word哥@朱伟老师 @朱伟老师 @朱伟老师 ​​​
逆光夏花花,20161111,0,0,0,该怎么定义自己的幸福呢？有时候难免会有对比，但是如果没有对比那也太唯心了。虽然每个人有各自的生活态度和方式，所以无所谓好与坏，但是没有对比就没有差距，也不知道原来还有另一种活法，只能整天纠结于自己的小世界，沉迷于自己狭隘的思想无法自拔！该是说再见的时候了，虽然会有难过，但总好过腐 ​​​ 全文
在大时代过小日子8,20170807,48,21,0,我不再装模作样地拥有很多朋友，而是回到了孤单之中，以真正的我开始了独自的生活。有时我也会因为寂寞而难以忍受空虚的折磨，但我宁愿以这样的方式来维护自己的自尊，也不愿以耻辱为代价去换取那种表面的朋友。——余华 ​​​​
在大时代过小日子8,20170626,638,1061,45,高强度虐腹训练，马住跟着一起做起来！ 秒拍视频 ​​​
在大时代过小日子8,20170626,96,842,19,【非常火的强力减脂练习】适合国人体质，又极具动感的简单练习。据说已有很多人成功了！一套动作，练到全身，男女都适用哦。时间较长，建议大家先马后练！跟着音乐动起来吧！[心]全球美体健身，做您身边的健身教练[心]全球美体健身的秒拍视频 ​ ​​​
在大时代过小日子8,20170626,1325,7377,383,过分的迁就一个人 只会让他得意忘形 甚至会让他觉得 你对他的好全都是理所当然的 时间久了 他就不知道什么叫珍惜 什么叫付出 我虽然明白 过度的迁就 就等于放纵 可是我就是做不到对你耍心眼 我只想把最好的全都留给你 就当我不会爱吧 遇到你 我的智商早已降为负数了 因为爱你 所以我永远赢不了你 ​​​
在大时代过小日子8,20170605,1300,3080,156,这是一套4分钟左右高效腰腹核心训练[doge]今年夏天炫腹靠它了[太开心]国内外健身房必练的减腹课程，配上音乐，更能坚持！隔天练习即可！现在马走，28天后来感谢我 [来][赞][赞] http://t.cn/RSKSxO6 ​​​
在大时代过小日子8,20170331,910,9972,128,▷故事还在继续，路还很长，难免会有心酸有皱眉。无论怎么别松手就好，惟愿此生清澈明朗，有能力去做愿做的事，爱想爱的人。 ​​​
在大时代过小日子8,20170329,719,1993,90,渐渐发现，熬夜其实很困，只是心中一直有所期待，有所牵挂的东西，它迟迟让你感觉下一秒可能就会有所惊喜，也许是你孤独惯了，幸福的人从来不晚睡。 ​​​
在大时代过小日子8,20170326,338,528,19,简笔画素材の分类总结#美南子的简笔画教程##手帐素材插画手绘##简笔画##艺术范# @微博教育 ​​​
在大时代过小日子8,20170326,123,111,2,分享一些超可爱的常用简笔画手绘表情大全！收了练习，能用在个人日记，手账中。扩需~ 画师：  基质的菊长大人 ​ ​​​​
在大时代过小日子8,20170226,1991,8812,164,超级简单的30种手绘植物，非常适合拿去教小朋友，留着以后和孩子一起画吧！！！ [good]http://t.cn/Rf9NhgI ​​​
在大时代过小日子8,20170218,367,734,19,认真生活，简单做人，用心做事。 ​​​
在大时代过小日子8,20170218,146,95,13,幸福就是找一个温暖的人过一辈子，你不放下我，我不放下你，愿所有相爱的人都能从独家记忆到相依为命，卧槽，虐死单身狗！！！[doge] http://t.cn/RLp92m9 ​​​ ​ #秀个假恩爱# ​​​
在大时代过小日子8,20170218,0,0,0,春款新品，马卡龙色吊带针织裙，质感特别好，曲珠面料，这种面料比包芯纱面料要贵上很多！上身有型不易皱！弹性很大可以拉伸！两个颜色哈！~搭配的效果大家随意看看，还可以出其不意搭配出更多的风格哦！均码：肩宽无限制，胸围80-100可以拉伸！衣长105！特惠价哈！ ​​​
在大时代过小日子8,20161018,173,152,2,“没有收拾残局的能力，就别放纵善变的情绪。做一个特别简单的人，不期待突如其来的好运，只希望所有的努力终有回报。” ​​​
在大时代过小日子8,20161018,30,45,0,简单又好吃的起司蛋包做法，简直不能忍，吃货们先马克住 ​​​
在大时代过小日子8,20160530,159,1674,13,【育儿简笔画】萌萌哒简笔画教程，小朋友大朋友一起学起来！学更多实用DIY请关 注 我  #技能大咖# ​​​
在大时代过小日子8,20160528,712,1342,40,一个以石头、剪刀、布为主题制作的反欺凌动画短片。有爱[心]http://t.cn/R5wehQJ ​​​
在大时代过小日子8,20160516,0,0,0,一段路，走了很久，依然看不到希望， 那就改变方向； 一件事，想了很久， 依然纠结于心，那就选择放下；一些人，交了很久，依然感觉不到真诚， 那就选择离开；一种活法，坚持了很久，依然感觉不到快乐，那就选择改变。断、舍、离，放下过去，让心归零！ ​​​
在大时代过小日子8,20160427,617,2353,61,【西红柿和鸡蛋的新组合---西红柿厚烧】手残党都可以做得来~ ​​​
在大时代过小日子8,20160425,325,214,24,“直到你我的缘分结束了，我都不知道自己到底有没有爱过你，只知道那时候为你流过的眼泪是真的，心酸是真的，想和你在一起一辈子也是真的。” ​​​
在大时代过小日子8,20160425,0,0,0,谁都不靠不住，只能靠自己！未来的路只能自己慢慢走了！ 合肥·庐江县 ​​​
在大时代过小日子8,20160424,0,0,0,已经一个多月了，不知道你现在怎样？也不知道现在什么人可信，什么人可以帮你？大家都在考虑自己的利益，谁又是真心谁又是假意，原谅我分不清！现在只希望你早点出来 ​​​
在大时代过小日子8,20160413,0,0,0,微博升等级能免费拿惊喜成长礼哦，我刚刚在#微博等级专享礼#中领取了由@滴滴出行 提供的打车现金券[礼物]努力升级赢豪礼，以后致富就靠它！小伙伴们速度围观http://t.cn/RymHlMS ​​​
在大时代过小日子8,20160413,0,0,0,今天我的「微博等级」又升一级，记录一下我在微博的成就微博等级，升等级享好礼 ​​​
在大时代过小日子8,20160413,900,2896,121,太#实用#啦！！如何在短时间内做出一份高质量的PPT，纯干货！绝对是史上最全的一篇教. 程，马住，技多不压身，人人都能学的会[酷] ​​​
在大时代过小日子8,20160413,6327,2527,343,再热情的心也经不起冷漠，再爱你的人也经不起冷落。—— 许灵子 ​​​
在大时代过小日子8,20160413,0,0,0,看到熟悉的场景，又不争气的想起你？你现在好吗？ ​​​
在大时代过小日子8,20160314,0,0,0,我爱你却无法和你在一起，我不爱他却不得不和他在一起，是命运造化弄人，还是我不够勇敢！ ​​​
在大时代过小日子8,20160312,0,0,0,年轻的时候可以义无反顾去做自己想做的事而如今做任何事都瞻前顾后，越是在意别人，越无法做自己。努力成为你们希望的样子，你们以为我过得很好，只有自己知道，这将就的生活过得有多累心里有多苦！ ​​​
在大时代过小日子8,20160312,339,234,18,评判一段感情适不适合你，就一个标准：如果累，就放手。一段太累人的爱情还紧抓不放，就是因为你懒、懒得重新洗牌你的生活。所以，懒得改变就不要抱怨，没人可以不付代价的获得想要的一切。这世上的男女，要么敢爱敢舍，要么百忍成双。——苏芩《做自己的女王》 ​​​
在大时代过小日子8,20160312,478,331,28,“突然”是个很好的词，好像一切不珍惜和措手不及都能归咎于突然。突然夏天就过去了，突然就没有暑假了，突然就得到了，突然就失去了，突然谁住进你生命里了，突然你又弄丢谁了，仿佛任何的变故都是突然发生。时间打败时间，爱情打败爱情，输给的不是别人，都是自己。—— 卢思浩 ​​​
在大时代过小日子8,20160312,20482,20992,4732,感觉人单身久了真的会得单身癌。如果有人稍微走入你的生活，就会有种生活节奏被打乱的不安感。尤其是在需要牺牲自己的时间与喜好去取悦另一个人的时候。尤其是不想回答你到底爱不爱我这种问题。——了冰剑 ​​​
在大时代过小日子8,20160311,669,469,25,如果开心和悲伤时，首先想到的都是同一个人，那就最完美，如果开心和悲伤时，首先想到的不是同一个人，你应该选择想和Ta共度悲伤的那个，人生本来是苦多於乐。开心有太多人可以和你分享，不一定是情人，悲伤却不是很多人可和你分担。 你愿意把悲伤告诉他，他才是你最想亲近珍惜的人。——张小娴 ​​​
在大时代过小日子8,20160311,12846,7065,797,到底有多少人到现在还是不明白，人和人之间想要保持长久舒适的关系，靠的是共性和吸引。而不是压迫，捆绑，奉承，和一味的付出以及道德式的自我感动。—— 扶南 ​​​
小冰很困,20171018,739,297,72,【猴姆独家】Maroon 5乐队强势新单What Lovers Do《恋人这回事》官方【中字】mv大首播！这中字做得也太少女了！哈哈哈~~~而骚当Adam Levine在mv里大玩百变造型！进行了一场奇幻漂流记！还带着科幻色彩！超级可爱又帅气！[哈哈][亲亲][舔屏]Houson猴姆的秒拍视频 ​​​
小冰很困,20171017,6162,16624,1268,由于众所周知的原因，我们的官网已经更换域名，这么多年来也是第一次被如此对待。不管怎么样吧，这可能是最后的坚持了，感谢多年来大家的喜爱，跪求真爱粉转发一下让更多的伙伴不迷路。新网址→http://t.cn/RO3gPYK ​​​
小冰很困,20171011,529,1677,197,#白夜追凶#  哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！！！大型车祸现场啊！！！！！！！周巡告白的对面坐着关宏宇啊！！！！！！2333333333【关宏宇：你才十五年？！】#周关# #巡峰# #双关# #周巡# #关宏峰# #关宏宇# ​​​
小冰很困,20171011,1,0,0,#白夜追凶##双关# 这一季最后一集简直全程高能，少看一眼就要看不明白了，还好智商还够用[允悲]这兄弟情也是没谁了，我需要一个这样的小天使弟弟！要给兄弟疯狂打call！！下一季啥时候啊，我需要关家兄弟啊！怎么会有关宏宇这么小天使的弟弟啊，我有点嫉妒关宏峰[允悲]给潘老师打call！ ​​​
小冰很困,20170905,0,0,0,卧槽，那句不男不女真是贼恶心人，这不就是人身攻击吗？[吐] ​​​
小冰很困,20170905,1,0,0,我特么真没想到这辈子会有被何润东撩到的时候[允悲]吴聘的人设简直白月光典型，聪明能干正直又暖，这回头死了这剧我还咋看[允悲] ​​​
